id,texto,author_id,sentimento,sentimentoNLTK
"1,63908949299159E+018",@maiordonordeste @sportrecife Boa noite quem tem o checkin é o ingresso grátis da promoção?,,neu,neu
"1,63908933246306E+018",foto proibida no estado de pernambuco 🤝🏻 @sportboomers @sportrecife https://t.co/BW1LUfKKWE,,pos,neg
"1,6390890483367E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63919305089003E+018",Mais uma lenda folclórica: fila dupla p/ pegar brt camaragibe,,neg,neu
"1,63911125445446E+018",RT @joaodenadegi: É tempo de trabalhar por Camaragibe e por Pernambuco! Voltei à Camará FM hoje para participar do programa do meu querido…,,pos,neu
"1,63911122203643E+018","RT @joaodenadegi: Minha mãe, a sua vida merece ser muito celebrada. Você é um ser humano especial, que nos impulsiona e nos faz melhor a ca…",,pos,neu
"1,63907041171855E+018",Estação barro. Este trem seguirá para Camaragibe. https://t.co/CMFrMK3f7z,,neu,neu
"1,63906757895691E+018","que porra de catraca nova foi essa q botaram na plataforma de camaragibe. q judiação comigo, ainda tive q pagar passagem pq tinha um cara olhando a ""porta"" 👎",,neg,neu
"1,63903194956917E+018","@fortalordinaria Aqui em Camaragibe não é novidade e isso atrapalha mt e pasmem, o povo ainda pula kkkkkk",,neg,neu
"1,63902041677258E+018","Muito afim d jogar uma bola com uma blr dahora, alguém topa em criar um grupinho p jogar em alguma society por camaragibe?",,pos,neu
"1,63901401784582E+018",tembici te desafio a colocar uma bike itau em camaragibe,,neu,neu
"1,63901195259575E+018","Deve ser muito massa, ir de Recife-Camaragibe, todos os dias ao cair da tarde. Uma hora e cinquenta minutos, de viagem, numa média de quatro km/h.",,pos,neu
"1,63899667978439E+018","nao vale pesquisar!
camaragibe pra voce é:",,neu,neu
"1,63898469242161E+018",@iucllctr meu deus! eu sou de recife mas meu pai mora metade da semana lá em aldeia então eu tô toda semana em camaragibe 🥲 eu nunca fui pra petrolina vc acredita,,neg,neu
"1,63898435701168E+018","@folklorethv13 souuu!! e vc cami? é de onde? eu nasci em recife, morei em limoeiro quando pequena até os 15, dps voltei pra recife, mudei pra camaragibe e atualmente moro em petrolina pq estudo na univasf kkkkk mas minha familia fica em camaragibe (eu tava lá até hj)",,pos,neu
"1,63897617761111E+018",@joootinhaascr camaragibe conde da boa vista de q hrs?,,neu,neu
"1,63897041124841E+018","@NeoenergiaBR COMPLEXA segue a situação da rede elétrica da Estrada de Aldeia, Camaragibe, Pernambuco e do Condomínio Prive Country Aldeia. 
A rede está tomada de vegetação.  Velha. Inapropriada para a ser usada numa Área de Proteção Ambiental. 
A rede oscila o tempo todo. 
Falta energia. https://t.co/Rig098ShPM",,neg,neu
"1,63895574656519E+018","Depois de um ano recuperei meu celular na delegacia de Camaragibe através da ferramenta do Alerta Celular. Já estava desacreditado mas funcionou! Quem diria!?

Tá aí a importância de sempre fazer B.O. quando algo acontecer: Roubo, furto, extravio etc.",,pos,neu
"1,63892919215376E+018",meu deus que inferno vir por Camaragibe,,neg,neu
"1,63892684384683E+018","RT @moisespalma: @recifeordinario Pra mim é só num ponto que é ruim, ali entre Jaboatão, Camaragibe e Olinda, nessa triangulação na verdade.",,neg,neu
"1,63890479216787E+018",td dia eu passando mal por algum ser humano mt lindo porém suburbano que eh obrigado a pegar o brt camaragibe,,pos,neu
"1,6389030113123E+018",dormi no onibus e acordei em camaragibe,,neg,neg
"1,6388590734613E+018","@recifeordinario Pra mim é só num ponto que é ruim, ali entre Jaboatão, Camaragibe e Olinda, nessa triangulação na verdade.",,neg,neu
"1,6388264388109E+018","RT @Camaraordinario: Mermão, enterraram o Santinha no Cemitério de Camaragibe vei 😂 https://t.co/M7N0V749nF",,pos,neg
"1,63872857200412E+018","RT @Camaraordinario: Mermão, enterraram o Santinha no Cemitério de Camaragibe vei 😂 https://t.co/M7N0V749nF",,pos,neg
"1,63872803173578E+018","Mermão, enterraram o Santinha no Cemitério de Camaragibe vei 😂 https://t.co/M7N0V749nF",,pos,neg
"1,63871010647171E+018","Hoje foi dia de faxina no meu escritório em Camaragibe, e que limpeza deliciosa",,pos,neg
"1,63869966570424E+018","👊 É dessa disposição que o povo de #Camaragibe gosta. Prefeita @nadegi_queiroz e toda a nossa gestão segue comprometida em trazer melhorias para nossa cidade. 
Lutar pelo Mercado é mais um desafio que seguiremos trabalhando para que se torne realidade e mude a vida da população. https://t.co/3mlDASQn2R",,pos,neu
"1,63869814776857E+018","@recifeordinario Final da caxangá, sentido camaragibe, até a UPA. O Próprio purgatório",,neg,neu
"1,63869038900662E+018",ACONTECE: Cantora Nathy Lima agita Camaragibe em show gratuito: https://t.co/466hupQbFs,,neu,neu
"1,63868764348235E+018","@Matheus_Gesse Misericredo, tinha q ser o povo de Camaragibe",,neg,neu
"1,63867599777928E+018",E ontem cheguei em Camaragibe muito mais rápido! Vê que mizera,,pos,neu
"1,63865389694701E+018","Primeira vez q pego o busão  t.i camaragibe/t.i Macaxeira na rural, para fazer retorno e chego na integração de camaragibe em menos de 1 hora.
Peguei era 17:32, na lafepe...
São 18:27, acabei de sair do t.i camaragibe e já estou noutro bus para chegar em casa",,pos,neu
"1,6386367023894E+018","RT @ChicoMendon88: Deus abençoe grandemente o meu amado e querido Presidente BOLSONARO 🙌🙌🇧🇷🇮🇱🤝👍
Parabéns presidente pelo seu dia!
Feliz ani…",,neu,neu
"1,63863617327793E+018",Muito humilde vem pra camaragibe https://t.co/W5jDqeRsnl,,pos,neu
"1,63863516724066E+018",Barra do Camaragibe - AL 🐡 https://t.co/ZpySAbOjqb,,pos,neu
"1,63863116081206E+018","RT @ChicoMendon88: Deus abençoe grandemente o meu amado e querido Presidente BOLSONARO 🙌🙌🇧🇷🇮🇱🤝👍
Parabéns presidente pelo seu dia!
Feliz ani…",,neu,neu
"1,63863047752217E+018","RT @ChicoMendon88: Deus abençoe grandemente o meu amado e querido Presidente BOLSONARO 🙌🙌🇧🇷🇮🇱🤝👍
Parabéns presidente pelo seu dia!
Feliz ani…",,neu,neu
"1,63862428052188E+018",Justiça Itinerante beneficia cerca de 100 pessoas em Passo do Camaragibe: https://t.co/tQlHUR2pzW https://t.co/GIERyNusvy,,pos,neu
"1,63861740633444E+018",Como q eu vou pra camaragibe mds?,,neg,neu
"1,63860931373525E+018","Eis q eu pego o metro jaboatão e venho parar em camaragibe, esse metrô cada dia melhor🫠",,neg,neu
"1,63860900080243E+018","@NeoenergiaBR Sr. CEO da @NeoenergiaBR , Eduardo Capelastegui;do presidente executivo da @iberdrola, por favor, mande fazer um levantamento in loco da rede elétrica da Estrada de Aldeia, Camaragibe, Pernambuco  e do Condomínio Prive Country. 
Peça fotos e medições gráficas (Smart). SOCORRO. https://t.co/VbO9yKLh3L",,neg,pos
"1,63860461692008E+018",Muito afim de ir em Camaragibe para o rodízio de petisco einnn,,pos,neu
"1,6385932136436E+018",Amanha sem falta vou em camaragibe,,neu,neu
"1,63858596645671E+018",@wedjoes Certeza que é moradora de alberto maia - camaragibe.,,pos,neu
"1,63858592906449E+018","@NeoenergiaBR Sr. CEO da @NeoenergiaBR , Eduardo Capelastegui;do presidente executivo da @iberdrola, por favor, mande fazer um levantamento in loco da rede elétrica da Estrada de Aldeia, Camaragibe, Pernambuco  e do Condomínio Prive Country. 
Peça fotos e medições gráficas (Smart). SOCORRO.",,neg,pos
"1,6385847692136E+018","@NeoenergiaBR Sr. CEO da @NeoenergiaBR , Eduardo Capelastegui;do presidente executivo da @iberdrola, por favor, mande fazer um levantamento in loco da rede elétrica da Estrada de Aldeia, Camaragibe, Pernambuco  e do Condomínio Prive Country. 
Peça fotos e medições gráficas (Smart). SOCORRO.",,neg,pos
"1,63858451943861E+018","@NeoenergiaBR Sr. CEO da @NeoenergiaBR , Eduardo Capelastegui;do presidente executivo da @iberdrola, por favor, mande fazer um levantamento in loco da rede elétrica da Estrada de Aldeia, Camaragibe, Pernambuco  e do Condomínio Prive Country. 
Peça fotos e medições gráficas (Smart). SOCORRO. https://t.co/vewH960xu0",,neg,pos
"1,63850617876955E+018",@DonatellaHoller se perdeu por camaragibe,,neg,neu
"1,6384048695172E+018",tenho que achar uma costureira aqui em Camaragibe 🥴 pqp,,neg,neu
"1,63838267307167E+018","Hoje nosso amado Presidente virá nos visitar. Não posso vê-lo junto com nossa amada Primeira Dama. Tenho 3 netos de 6,5 e 2 anos para cuidar enquanto minha filha trabalha. Fica bem difícil levá-los pois não temos carro. Venha em Camaragibe @LulaOficial @JanjaLula Te amamos",,pos,neu
"1,63835918740607E+018","⚠️Exposed ⚠️

Ai gente, tem um motorista do São Lourenço/Camaragibe que é extremamente seboso. O cara hoje veio o caminho todinho falando mal das mulheres, parecia que ele não tinha nascido de uma bct e não tinha uma mãe.
Nunca vi um cara tão machista assim +",,neg,neu
"1,63835730394132E+018",Eu to com preguiça de ir em camaragibe amanha pra ajeitar o cabelo por conta da chuva. Se amanhecer chovendo eu deixo pra ir na quinta,,neu,neu
"1,63834325770371E+018","@oherminioneto @macielscr Tem um cardiologista aqui em Camaragibe, que começa às 8 da manhã e só vem parar a noite, e olhe que já é um senhor, e atende a todos na maior vontade… a consulta demora, fico impressionado",,neg,neu
"1,63832785015876E+018",Noite de chuva aqui em Camaragibe/PE,,neu,neu
"1,63832772203117E+018",camaragibe se encontra debaixo d'água,,neg,neu
"1,63830939824106E+018",RT @HelvioGroeschel: 🛐 Hoje o distrito de Camaragibe dará continuidade ao movimento espiritual da APe por uma igreja que não para de jejuar…,,pos,neu
"1,63829888260504E+018","@allicegsa nao gosto de camaragibe, esse povo feio",,neg,neu
"1,63829365841066E+018","@kerolskerolayne Duas coisas que Kerols não admite:
1. Que mora em Camaragibe
2. Que é workaholic",,neg,neu
"1,63829285438774E+018",@Misslucifer2016 O deftones de Camaragibe,,pos,neu
"1,63829096636793E+018","@Misslucifer2016 se jesus nasceu em belém, judas nasceu em camaragibe?",,neg,neu
"1,63829039502405E+018",Acho que vou mudar meu Nick pra Fafa de Camaragibe em oposição a Fafa de Belém,,pos,neu
"1,63828969984324E+018",Provavelmente algum lugar de Camaragibe https://t.co/hcHYC00Y9o,,pos,neu
"1,6382813165621E+018","@NeoenergiaBR Para conseguir abastecer uma cidade é fundamental a rede elétrica funcionar. 
Algumas fotos do estado xe abandono da rede da Estrada de Aldeia, Camaragibe, Pernambuco e do Condomínio Prive Country Aldeia. 
Socorro. 
A energia elétrica é imprestável. https://t.co/pLA68AKBUK",,neg,neu
"1,63827983356525E+018","@NeoenergiaBR Parabéns. 
Quando a @neoenergiape @NeoenergiaBR vão renovar a rede da Estrada de Aldeia, Camaragibe, Pernambuco  e do Condomínio Prive Country Aldeia?
Aqui está tudo destruído. Até as normas de compartilhamento de postes não é cuidada. 
Cabos, postes e árvores são a mesma coisa. https://t.co/4UIqmzLgAE",,neg,neu
"1,6382367813918E+018","Dei match em duas minas q moram em Camaragibe, aí é foda 🗣️",,pos,neu
"1,63823652472556E+018",Casal: Falta de energia paralisa ETA e causa desabastecimento em Passo do Camaragibe https://t.co/lSq0fMOoZc,,neg,neu
"1,63822770386935E+018",Todo dia uma experiência única entrar em um camaragibe/macaxeira,,neu,neu
"1,63822212744152E+018",Acho fofo que aqui em Camaragibe ainda tem muito aqueles veio do interior que usa camisa de botão e aqueles chapeuzin.,,pos,neu
"1,63822100394278E+018","agora na estação joana bezerra, sentido subúrbio (jaboatão/camaragibe), ouvi, pela primeira vez em muito tempo, o som da buzina do metrô -- e de uma forma desesperada e estridente.
motivo: uma pessoa atravessava pelos trilhos de uma plataforma para outra enquanto o metrô chegava",,neu,neu
"1,63821709055219E+018",Falta de energia paralisa ETA e causa desabastecimento em Passo do Camaragibe https://t.co/1UejhbkhTb,,neg,neu
"1,6381973476949E+018","CAMARAGIBE I Uma mulher foi morta a tiros dentro de casa nesta segunda (20), na rua Ramiz Galvão, em Vera Cruz. Em 2023, o Instituto Fogo Cruzado registrou 38 mulheres baleadas na RMR - 23 morreram. Além disso, foram registradas 56 pessoas baleadas dentro de casa - 48 morreram. https://t.co/fnq9g2j14k",,neg,neu
"1,63818109869278E+018","| #NoArNaCBN - Debate | Decisão | Prefeitos do Grande Recife. Conosco, hoje (21), a prefeita de Camaragibe, Nadegi Queiroz; o prefeito do Paulista, Yves Ribeiro; e o prefeito do Cabo de Santo Agostinho, Keko do Armazém. https://t.co/YazZXAFUeZ",,neu,neu
"1,63816989790477E+018",RT @HelvioGroeschel: 🛐 Hoje o distrito de Camaragibe dará continuidade ao movimento espiritual da APe por uma igreja que não para de jejuar…,,pos,neu
"1,63816914292989E+018",meter um desse aqui no linha centro camaragibe https://t.co/wvESAUSebo,,neu,neg
"1,63816825186679E+018",Camaragibe hoje ta um caos,,neg,neu
"1,63816631366622E+018","Os municípios foram: Barreiros, Cabo de Santo Agostinho, Camaragibe, Goiana, Jaboatão dos Guararapes, Macaparana, Moreno, Nazaré da Mata, Olinda, Palmares, Paudalho, Paulista, Recife, São José da Coroa Grande, São Vicente Férrer e Timbaúba (3/6)",,pos,neu
"1,63815829499166E+018","Chovendo de acabar o mundo
E cedo tava tranquilo consegui passar por Olinda 
Agora tenho que sair do pina pra Camaragibe
Mas como se meu carro ainda não aprendeu a nada nem a voar?",,neg,neu
"1,63815545888716E+018","Deus abençoe grandemente o meu amado e querido Presidente BOLSONARO 🙌🙌🇧🇷🇮🇱🤝👍
Parabéns presidente pelo seu dia!
Feliz aniversário! Volta logo 
Passo de Camaragibe Alagoas te ama ❤️❤️🇧🇷 https://t.co/nYH1peL91Q",,pos,neu
"1,63814521623751E+018",RT @HelvioGroeschel: 🛐 Hoje o distrito de Camaragibe dará continuidade ao movimento espiritual da APe por uma igreja que não para de jejuar…,,pos,neu
"1,63813986506898E+018","@fbnsxx e aqui no cac que faltou quando eu tava indo e, quando eu botei o pé na integração de camaragibe, voltou... 🤡🤡🤡",,neg,neg
"1,63812265898533E+018",e a missão é sair de Camaragibe pra Boa Viagem,,neu,neu
"1,63811354896121E+018","🛐 Hoje o distrito de Camaragibe dará continuidade ao movimento espiritual da APe por uma igreja que não para de jejuar e orar pelo batismo do Espírito Santo!
#PrimeiroDeus #APeUmaIgrejaQueNaoPara https://t.co/FQqYJAS6zx",,pos,neu
"1,63810356099801E+018",wue porra de história do gavião de Camaragibe,,neu,neu
"1,63795365335608E+018","fulano: te vi no metrô destino camaragibe
eu: https://t.co/lMG4p1NKp8",,pos,neg
"1,63794800611571E+018",flagraram o brt Camaragibe às 22 da noite https://t.co/hvIqbKvKGk,,pos,neu
"1,63793173640238E+018","esse brt camaragibe derby, parece uma lata de sardinha de tão cheio que vem 😤",,neg,neu
"1,63791976488126E+018",Justiça Itinerante participa de ação social em Passo de Camaragibe nesta terça (21): https://t.co/dVq0oW1EB2 https://t.co/tfPDJ2r8cq,,neu,neu
"1,63791848405402E+018","Expresso da Cidadania leva os serviços da Defensoria Pública aos municípios de Novo Lino e Passo de Camaragibe
https://t.co/jboDwRKnMt",,pos,neu
"1,63791404456789E+018","gente peguei metrô em camaragibe aí entrou um vendedor d película pqp tão lindo quase tirei a minha so pra comprar uma nova, até aí massa soq ele ficou passando o tempo todo por onde eu tava olhava pra mim dava um sorrisinho e uma piscadinha ajagahahahah me quebrei inteira",,pos,neu
"1,63787611878183E+018",eu👇🏻 no metrô de camaragibe https://t.co/Wzr2Rr1SyK,,pos,neg
"1,63786649425087E+018","como que pode igarassu, são lourenço da mata e camaragibe serem TÃO LONGES pelo amor de deus",,neg,pos
"1,63786427007018E+018","meu deus viu ... imagine morrer por causa de um ônibus de Camaragibe 
MEU DEUSSS QUE DIA É ESSE????????????",,neg,neu
"1,63785454281653E+018",MDS que burrice minha ter pego o Camaragibe pqp,,neg,neu
"1,63783206841447E+018",Anitta e Chloe descendo a Camaragibe indo comprar massa na escadaria do raggae 😭 https://t.co/ocg3EcX5IZ,,neg,neu
"1,63783052251981E+018","@giiirlfuck já largasse? tô até por camaragibe hoje, pertinho do teu colégio até",,pos,neu
"1,63782554978247E+018","RT @fpfpe: VITÓRIA DA FÊNIX! 

Em confronto válido pela 12º rodada do Campeonato Pernambucano, o @Retrofcbrasil recebeu o @salgueiroacpe, n…",,pos,neu
"1,63781840390061E+018",colocaram a culpa é nossa no maior som alto aqui no centro de camaragibe,,pos,neg
"1,63920427619386E+018","@aleshs simmm, eh tanto contrato PJ se disfarçando de CLT ale, tá bizarro
da muita pena de quem não reconhece esses direitos",,neg,neu
"1,63920419143548E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,6392041083547E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,6392040009469E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920390887768E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920380277465E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,6392030462227E+018",@stormigabe Essa coisa de ser pj ter a obrigatoriedade de clt e não ter nenhum direito é a pior bosta que inventaram pro trabalhador pqp.,,neg,neu
"1,6392028815836E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920279856583E+018","RT @PazuelloGeneral: Importante garantir a presença de médicos no interior do BR, assegurando os direitos e integridade dos profissionais.…",,pos,neg
"1,63920275989016E+018","@stormigabe Se você é PJ, mas te cobram jornada de trabalho fixa como CLT  na prática você é CLT.",,neu,neu
"1,63920254621972E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920245745148E+018","RT @Ideias_Radicais: Confessar pra vocês que eu já to na beira de virar aceleracionista mesmo.

Vai lá Lula taxa a Shein, demite o Campos,…",,neg,neu
"1,63920207600041E+018",e outra: ele cobrando horário de contrato?? HORÁRIO de contrato pra quem não é CLT não tem vínculo empregatício etc? nossa eu processava bonito e ainda mostrando evidência de horas extras trabalhadas sem receber kk,,neg,pos
"1,63920188596515E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63920188402709E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63920178436626E+018",@lssonsa Amiga kkkkkk é só um drama matinal do clt que está cansado,,neg,neu
"1,63920172234926E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63920134747919E+018",@Valeria_Jurado6 Mas não há dúvidas que em um emprego CLT eu teria muitas garantias que não tenho hoje.,,pos,neu
"1,63920119237809E+018","@Valeria_Jurado6 Eu tb trabalho como MEI, mas a opção foi por outros motivos (queria trabalhar em casa antes do boom do homeoffice) e não pela perda de um emprego CLT.",,neu,neu
"1,63920116136949E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920112720716E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920101037465E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,6392004571166E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63920038796509E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63920038726876E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63920032035712E+018","@revistaoeste Destrói o sonho de um empreendedor que resolveu pensar diferente dos conformados da CLT, com a desculpa que “estava apenas cumprindo meu trabalho (de burocrata corrupto)”.",,neg,neu
"1,63920001840489E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63919987553877E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919916364347E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919875016061E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919774460149E+018",o clt não tem um dia de paz https://t.co/7wSbHlPyUj,,neg,neu
"1,63919741655239E+018","@stormigabe amore, esse print já configura vínculo empregatício, ele não pode obrigar de PJ cumprir horário CLT. Esse contrato dele aí não vale de nada pq configura crime do trabalho.",,neg,neg
"1,63919690459161E+018","@stormigabe Se é PJ, manda alguém no teu lugar. Se reclamarem tá caracterizada a pessoalidade, que é um dos requisitos do vínculo de emprego CLT. Dai manda ver no processinho.",,neg,neg
"1,63919672530189E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919662191649E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919633438831E+018","@evoluidaaa Segundo ele diz é pj, o que n faz sentido pq n tem carga horária de clt",,neu,neu
"1,63919614155516E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,6391951168406E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63919502562712E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,6391948300803E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,6391943489306E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63919417043789E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63919407593176E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919392757923E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919389933908E+018","Uma vez falei isso na negociação com um patrão que queria me contratar em PJ. Ele queria ""manter o meu padrão"" (palavras dele, que se vangloriava de propor elevar o meu padrão de CLT). Mandei detalhadinho assim. Ele disse ""você está fazendo as contas erradas. Abs"" 🤪 https://t.co/8nvD8XdnDV",,neg,neu
"1,6391938690562E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919360521763E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919311550743E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919297560652E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63919281319068E+018",Lutem pelo fim da CLT para que a gente possa negociar direto com o patrão https://t.co/J0lBBgR0wl,,neg,neu
"1,63919232108137E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63919031923207E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63918907663595E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63918872332877E+018","RT @o_gabsferreira: PJ ou CLT, o importante é ser feliz https://t.co/rdgGapPjiB",,pos,neu
"1,63918845788386E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,6391858979494E+018","@AhDiaba @renancampxs @stormigabe @transzudinho Inclusive contrato pj nem pode ter horário e dias de trabalho, isso indica exclusividade, logo, vínculo trabalhista. É causa ganha na justiça. 

Vai te pagar todo o fgts do tempo de trabalho, e todos os outros direitos da CLT.",,neu,neu
"1,63918544371861E+018","A linda história da pessoa pj, que trabalha igual CLT mas sem os direitos kkkkkkkk
E foda https://t.co/5puCilRQif",,neg,neu
"1,63918495847964E+018","RT @k8adev: Meus queridos, vocês são uns iludidos. A conta correta é:

CLT
27.5%

PJ
27.5% mesma regra do CLT sobre pró labore, se não tira…",,neu,neu
"1,63918403036399E+018","@stormigabe Tu é PJ? Isso se configura como vínculo empregatício, vc deveria estar como CLT. Cabe um processinho trabalhista.",,neu,neu
"1,63918396404809E+018","RT @lixeletto: Seja PJ, CLT ou o caraio que for saiba o básico da porra dos seus direitos pq o couro do cu do trabalhador é o caviar do pat…",,neg,neu
"1,6391836857139E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63918325673301E+018","✅ Imagina poder realizar aquele sonho que há muito estava engavetado.
✅ Realizar aquela tão sonhada viagem.
✅ Definitivamente se libertar da CLT.

Sabia que você pode faturar em dólar trabalhando no conforto da sua casa?
Clique aqui e saiba mais 👇🏽

https://t.co/K7IYBoECsR https://t.co/Y7oMuanhlc",,pos,neg
"1,63918089117096E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
